,UID,State,Date Collected,Result,Waterbody,SITESAMP,Region,Province,Parameter
936,447,MI,7/11/2010,0.161,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
937,447,MI,7/11/2010,0.00453625,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
938,447,MI,7/11/2010,0.005,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
939,448,MI,7/8/2010,0.88,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
940,448,MI,7/8/2010,0.264,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
941,448,MI,7/8/2010,0.274,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
942,448,MI,7/8/2010,0.01,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
943,448,MI,7/8/2010,0.00474875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
944,448,MI,7/8/2010,0.44875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
945,448,MI,7/8/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
946,449,MI,7/1/2010,0.56,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
947,449,MI,7/1/2010,0.339,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
948,449,MI,7/1/2010,0.006,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
949,449,MI,7/1/2010,0.00291625,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
950,449,MI,7/1/2010,0.335,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
951,449,MI,7/1/2010,0.004,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
952,449,MI,7/1/2010,0.4375,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
953,450,MI,6/16/2010,2.86,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
954,450,MI,6/16/2010,0.045025,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
955,450,MI,6/16/2010,0.423,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
956,450,MI,6/16/2010,0.067,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
957,450,MI,6/16/2010,0.5925,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
958,450,MI,6/16/2010,0.356,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
959,450,MI,6/16/2010,0.015,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
960,451,MI,6/30/2010,0.95,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
961,451,MI,6/30/2010,0.008,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
962,451,MI,6/30/2010,0.163,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
963,451,MI,6/30/2010,0.00704925,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
964,451,MI,6/30/2010,0.353875,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
965,451,MI,6/30/2010,0.155,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
966,451,MI,6/30/2010,0.006,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
967,452,MI,7/9/2010,0.3,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
968,452,MI,7/9/2010,0.262,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
969,452,MI,7/9/2010,0.272,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
970,452,MI,7/9/2010,0.01,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
971,452,MI,7/9/2010,0.38125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
972,452,MI,7/9/2010,0.005,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
973,452,MI,7/9/2010,0.00202375,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
974,453,MI,7/1/2010,1.11,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
975,453,MI,7/1/2010,0.162,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
976,453,MI,7/1/2010,0.153,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
977,453,MI,7/1/2010,0.009,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
978,453,MI,7/1/2010,0.00485625,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
979,453,MI,7/1/2010,0.004,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
980,453,MI,7/1/2010,0.3475,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
981,454,MI,6/10/2010,0.64,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
982,454,MI,6/10/2010,0.28,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
983,454,MI,6/10/2010,0.3475,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
984,454,MI,6/10/2010,0.005,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
985,454,MI,6/10/2010,0.0051175,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
986,454,MI,6/10/2010,0.003,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
987,454,MI,6/10/2010,0.283,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
988,455,MI,7/9/2010,0.32,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
989,455,MI,7/9/2010,0.268,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
990,455,MI,7/9/2010,0.37375,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
991,455,MI,7/9/2010,0.01,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
992,455,MI,7/9/2010,0.005,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
993,455,MI,7/9/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
994,455,MI,7/9/2010,0.258,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
995,456,MI,7/16/2010,1.71,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
996,456,MI,7/16/2010,0.009,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
997,456,MI,7/16/2010,0.216,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
998,456,MI,7/16/2010,0.00761125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
999,456,MI,7/16/2010,0.225,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1000,456,MI,7/16/2010,0.43375,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1001,456,MI,7/16/2010,0.005,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1002,457,MI,7/10/2010,4.48,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1003,457,MI,7/10/2010,0.475,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1004,457,MI,7/10/2010,0.18,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1005,457,MI,7/10/2010,0.186,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1006,457,MI,7/10/2010,0.009845,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1007,457,MI,7/10/2010,0.006,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1008,457,MI,7/10/2010,0.006,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1009,458,MI,7/2/2010,1.12,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1010,458,MI,7/2/2010,0.3475,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1011,458,MI,7/2/2010,0.013,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1012,458,MI,7/2/2010,0.004,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1013,458,MI,7/2/2010,0.00714125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1014,458,MI,7/2/2010,0.172,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1015,458,MI,7/2/2010,0.185,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1016,459,MI,7/15/2010,3.35,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1017,459,MI,7/15/2010,0.151,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1018,459,MI,7/15/2010,0.005,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1019,459,MI,7/15/2010,0.01,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1020,459,MI,7/15/2010,0.141,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1021,459,MI,7/15/2010,0.00612125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1022,459,MI,7/15/2010,0.3725,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1023,460,MI,7/8/2010,0.71,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1024,460,MI,7/8/2010,0.256,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1025,460,MI,7/8/2010,0.005,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1026,460,MI,7/8/2010,0.38,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1027,460,MI,7/8/2010,0.00342375,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1028,460,MI,7/8/2010,0.26,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1029,460,MI,7/8/2010,0.004,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1030,461,MI,7/9/2010,0.29,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1031,461,MI,7/9/2010,0.257,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1032,461,MI,7/9/2010,0.0021325,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1033,461,MI,7/9/2010,0.246,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1034,461,MI,7/9/2010,0.004,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1035,461,MI,7/9/2010,0.011,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1036,461,MI,7/9/2010,0.36125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1037,462,MI,6/11/2010,1.65,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1038,462,MI,6/11/2010,0.003,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1039,462,MI,6/11/2010,0.3025,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1040,462,MI,6/11/2010,0.205,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1041,462,MI,6/11/2010,0.216,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1042,462,MI,6/11/2010,0.011,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1043,462,MI,6/11/2010,0.00330125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1044,463,MI,7/13/2010,10.49,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1045,463,MI,7/13/2010,0.187,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1046,463,MI,7/13/2010,0.003,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1047,463,MI,7/13/2010,0.19,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1048,463,MI,7/13/2010,0.005,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1049,463,MI,7/13/2010,0.01527625,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1050,463,MI,7/13/2010,0.8425,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1051,464,MI,7/10/2010,0.94,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1052,464,MI,7/10/2010,0.365,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1053,464,MI,7/10/2010,0.0038375,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1054,464,MI,7/10/2010,0.21,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1055,464,MI,7/10/2010,0.009,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1056,464,MI,7/10/2010,0.006,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1057,464,MI,7/10/2010,0.201,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1058,465,MI,7/14/2010,0.92,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1059,465,MI,7/14/2010,0.39625,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1060,465,MI,7/14/2010,0.004,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1061,465,MI,7/14/2010,0.00273125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1062,465,MI,7/14/2010,0.23,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1063,465,MI,7/14/2010,0.004,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1064,465,MI,7/14/2010,0.234,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1065,466,MI,7/8/2010,0.53,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1066,466,MI,7/8/2010,0.3875,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1067,466,MI,7/8/2010,0.0029725,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1068,466,MI,7/8/2010,0.253,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1069,466,MI,7/8/2010,0.243,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1070,466,MI,7/8/2010,0.005,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1071,466,MI,7/8/2010,0.01,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1072,467,MI,7/7/2010,0.5,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1073,467,MI,7/7/2010,0.38125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1074,467,MI,7/7/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1075,467,MI,7/7/2010,0.214,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1076,467,MI,7/7/2010,0.221,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1077,467,MI,7/7/2010,0.0036425,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1078,467,MI,7/7/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1079,468,MI,6/8/2010,0.42,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1080,468,MI,6/8/2010,0.33625,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1081,468,MI,6/8/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1082,468,MI,6/8/2010,0.259,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1083,468,MI,6/8/2010,0.005025,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1084,468,MI,6/8/2010,0.254,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1085,468,MI,6/8/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1086,469,MI,7/6/2010,0.76,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1087,469,MI,7/6/2010,0.00434875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1088,469,MI,7/6/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1089,469,MI,7/6/2010,0.137,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1090,469,MI,7/6/2010,0.32125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1091,469,MI,7/6/2010,0.01,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1092,469,MI,7/6/2010,0.147,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1093,471,MI,7/7/2010,0.3,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1094,471,MI,7/7/2010,0.227,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1095,471,MI,7/7/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1096,471,MI,7/7/2010,0.006,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1097,471,MI,7/7/2010,0.22,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1098,471,MI,7/7/2010,0.37125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1099,471,MI,7/7/2010,0.00338,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1100,472,MI,6/7/2010,0.23,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1101,472,MI,6/7/2010,0.27875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1102,472,MI,6/7/2010,0.00422875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1103,472,MI,6/7/2010,0.006,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1104,472,MI,6/7/2010,0.182,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1105,472,MI,6/7/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1106,472,MI,6/7/2010,0.188,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1107,473,MI,6/9/2010,0.42,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1108,473,MI,6/9/2010,0.165,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1109,473,MI,6/9/2010,0.153,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1110,473,MI,6/9/2010,0.012,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1111,473,MI,6/9/2010,0.34,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1112,473,MI,6/9/2010,0.00656125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1113,473,MI,6/9/2010,0.006,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1114,485,MI,6/4/2010,0.23,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1115,485,MI,6/4/2010,0.218,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1116,485,MI,6/4/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1117,485,MI,6/4/2010,0.215,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1118,485,MI,6/4/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1119,485,MI,6/4/2010,0.29375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1120,485,MI,6/4/2010,0.00291125,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1121,486,MI,7/7/2010,0.34,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1122,486,MI,7/7/2010,0.00278625,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1123,486,MI,7/7/2010,0.005,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1124,486,MI,7/7/2010,0.006,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1125,486,MI,7/7/2010,0.4225,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1126,486,MI,7/7/2010,0.328,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1127,486,MI,7/7/2010,0.323,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1128,487,MI,7/7/2010,0.34,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1129,487,MI,7/7/2010,0.332,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1130,487,MI,7/7/2010,0.33,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1131,487,MI,7/7/2010,0.002,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1132,487,MI,7/7/2010,0.005,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1133,487,MI,7/7/2010,0.00278375,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1134,487,MI,7/7/2010,0.41625,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1135,488,MI,6/28/2010,0.99,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1136,488,MI,6/28/2010,0.004,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1137,488,MI,6/28/2010,0.003,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1138,488,MI,6/28/2010,0.408125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1139,488,MI,6/28/2010,0.00430925,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1140,488,MI,6/28/2010,0.304,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1141,488,MI,6/28/2010,0.308,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1142,489,MI,6/27/2010,1.39,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1143,489,MI,6/27/2010,0.319,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1144,489,MI,6/27/2010,0.002,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1145,489,MI,6/27/2010,0.006830375,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
1146,489,MI,6/27/2010,0.003,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1147,489,MI,6/27/2010,0.438125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1148,489,MI,6/27/2010,0.322,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
1149,490,MI,6/28/2010,0.45,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
1150,490,MI,6/28/2010,0.423875,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
1151,490,MI,6/28/2010,0.334,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
1152,490,MI,6/28/2010,0.004,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
1153,490,MI,6/28/2010,0.004,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
1154,490,MI,6/28/2010,0.338,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
